2.378317307725402685e+01 4.171252336539491807e+02 4.090705078059937136e+02 4.100164991645762598e+02 1.435998973151927885e+03 1.435990741769462375e+03 1.436000000000000000e+03 1.421015126186562611e+03
2.584587113012980453e+01 4.292761440188026540e+02 4.156714972580351741e+02 4.011140987088497241e+02 1.435998366314853456e+03 1.435984133146407657e+03 1.436000000000000000e+03 1.412700114646029078e+03
2.808545311771691999e+01 4.304220620212569202e+02 4.216718161354195331e+02 4.006031311420600218e+02 1.435997234226848377e+03 1.435973095544351281e+03 1.436000000000000000e+03 1.399672549283096714e+03
3.002032156315914335e+01 4.180997700565342825e+02 4.210502693562977470e+02 4.101704282877688001e+02 1.435995660235731748e+03 1.435959510652315885e+03 1.436000000000000000e+03 1.385706234637963462e+03
3.177094132311322028e+01 4.136355927649682940e+02 4.142480403446669470e+02 4.538674738210439159e+02 1.435993738708184082e+03 1.435944148028230757e+03 1.436000000000000000e+03 1.372514870746575525e+03
3.414753283063689793e+01 4.203909676399514979e+02 4.062129213681229203e+02 6.072657247067293156e+02 1.435990334819505961e+03 1.435919191621303298e+03 1.436000000000000000e+03 1.355536128487790620e+03
3.579313321830480277e+01 4.347827786874431695e+02 4.059701257616652583e+02 7.371012949405021573e+02 1.435987712173891396e+03 1.435900385420037310e+03 1.436000000000000000e+03 1.345780504046814485e+03
3.806560261433735803e+01 4.897836752229264903e+02 4.119866992117370614e+02 5.423807463389714485e+02 1.435983837332321400e+03 1.435872326829408621e+03 1.436000000000000000e+03 1.334925463774778109e+03
3.993259469189199962e+01 5.543265492536684178e+02 4.198574802961778687e+02 4.447258974529861462e+02 1.435980399555847271e+03 1.435846731331076853e+03 1.436000000000000000e+03 1.327216000652392495e+03
4.198828451366654946e+01 6.159243885670557574e+02 4.371318559430171149e+02 4.108578974742243872e+02 1.435976255185531954e+03 1.435815523015533927e+03 1.436000000000000000e+03 1.319211750663242583e+03
4.404655776664462508e+01 6.686866856261140128e+02 4.982362886119549898e+02 4.029513549139695101e+02 1.435971702997496322e+03 1.435782454726521792e+03 1.436000000000000000e+03 1.310656549210415960e+03
4.603227038066260945e+01 7.153379737219281651e+02 5.846325053545562014e+02 4.011724274186337880e+02 1.435966823540600672e+03 1.435750478139346342e+03 1.436000000000000000e+03 1.300779310997472749e+03
4.797901246194099656e+01 7.651520556798402595e+02 6.578895907335864877e+02 4.005340394736118697e+02 1.435961448189888642e+03 1.435719517659396615e+03 1.436000000000000000e+03 1.289316501120531484e+03
4.999739466271063293e+01 8.164833779646487528e+02 7.186494314578493459e+02 4.002505209622436269e+02 1.435954840262089874e+03 1.435688798794460126e+03 1.436000000000000000e+03 1.275238112627204373e+03
5.194692763865293728e+01 8.682829667228972994e+02 7.641927190804049133e+02 4.001745462473030557e+02 1.435947208848597711e+03 1.435660205798429160e+03 1.436000000000000000e+03 1.260528242947099443e+03
5.405899730190557761e+01 9.259063501669792231e+02 8.005794261368127991e+02 4.001453098141996065e+02 1.435937055527305120e+03 1.435630238400120106e+03 1.436000000000000000e+03 1.244075882820563947e+03
5.590978360159729021e+01 9.683037546119682020e+02 8.279127413486336309e+02 4.001364392611316134e+02 1.435925890826027626e+03 1.435604866796825263e+03 1.436000000000000000e+03 1.229454459077523552e+03
5.806239377057076467e+01 1.016859605726918971e+03 8.514851132903685311e+02 4.001319868532309556e+02 1.435909411193071037e+03 1.435576535754335737e+03 1.436000000000000000e+03 1.212822316384857459e+03
5.993479070964672673e+01 1.048000492295086588e+03 8.734617902535729854e+02 4.001301804806163886e+02 1.435890559188159841e+03 1.435552371799666162e+03 1.436000000000000000e+03 1.198336473260191724e+03
6.206967317843806597e+01 1.069775624975203527e+03 9.023836157901637307e+02 4.001295174759088695e+02 1.435861300661811356e+03 1.435524955027029137e+03 1.436000000000000000e+03 1.180352725321928574e+03
6.411904858803542595e+01 1.088256048248619663e+03 9.259979953700163833e+02 4.001289060781718945e+02 1.435823951008143922e+03 1.435498947435255786e+03 1.436000000000000000e+03 1.162619264527651694e+03
6.587107963276693567e+01 1.101973006346339616e+03 9.443291505966651584e+02 4.001285078668232131e+02 1.435782614593414110e+03 1.435476648677719822e+03 1.436000000000000000e+03 1.147758897098476154e+03
6.806987216823208087e+01 1.118181691735689355e+03 9.645514286984840737e+02 4.001279475217536401e+02 1.435715196481242629e+03 1.435448466442066547e+03 1.436000000000000000e+03 1.130460289002331820e+03
6.994624101871127664e+01 1.127345217020333621e+03 9.844186128725417575e+02 4.001279903752077871e+02 1.435638696144820869e+03 1.435423664706926957e+03 1.436000000000000000e+03 1.117514258686461289e+03
7.202312602019955534e+01 1.138009137624281720e+03 9.993954291030212289e+02 4.001269507610938945e+02 1.435531763237642053e+03 1.435396070887219594e+03 1.436000000000000000e+03 1.109362915568224025e+03
7.391167232625096517e+01 1.143116623090623989e+03 1.012094389123732185e+03 4.001263862262337625e+02 1.435406630576568432e+03 1.435370057627203551e+03 1.436000000000000000e+03 1.111646217302594323e+03
7.594302904273533272e+01 1.144953267186249604e+03 1.029192400507718730e+03 4.001265847073524355e+02 1.435232723332999967e+03 1.435340258715350956e+03 1.436000000000000000e+03 1.119959216652315490e+03
7.802260651985035622e+01 1.146203553491161529e+03 1.047697366897489701e+03 4.001268722550781263e+02 1.435005684624100923e+03 1.435307880621589902e+03 1.436000000000000000e+03 1.131252585831988881e+03
7.998425182207427042e+01 1.147409947423995163e+03 1.064680994503306238e+03 4.001271820176273764e+02 1.434740363875973117e+03 1.435275430639963133e+03 1.436000000000000000e+03 1.141672603872683794e+03
8.184433765527727189e+01 1.148653229602905185e+03 1.080712541662018793e+03 4.001280930856435702e+02 1.434436753838553614e+03 1.435242633556285227e+03 1.436000000000000000e+03 1.148922790963569014e+03
8.378471041112878481e+01 1.150574473622662026e+03 1.098059177577976925e+03 4.001304812185065316e+02 1.434057805153479876e+03 1.435206095785417347e+03 1.436000000000000000e+03 1.151266720437550475e+03
8.582746189741398268e+01 1.153805749360515165e+03 1.112491174812912050e+03 4.001324395623154260e+02 1.433600830704630198e+03 1.435165202199694477e+03 1.436000000000000000e+03 1.151455411543113541e+03
8.800226999142601869e+01 1.157254277137494455e+03 1.126565276988180813e+03 4.001334118094458745e+02 1.433044881987713097e+03 1.435118205398127657e+03 1.436000000000000000e+03 1.150237544324929104e+03
9.009753973734352428e+01 1.159753633915316641e+03 1.136687578380435298e+03 4.001308060420061565e+02 1.432456877471406415e+03 1.435068682560566913e+03 1.436000000000000000e+03 1.150409289919287403e+03
9.180515975498269654e+01 1.161337173111445736e+03 1.144815587440425816e+03 4.001311849310274056e+02 1.431930288931778023e+03 1.435025571000222499e+03 1.436000000000000000e+03 1.149592425312997420e+03
9.382258109974380034e+01 1.162823348207221670e+03 1.151815970022247257e+03 4.001308658306899133e+02 1.431269225690567964e+03 1.434970776372998898e+03 1.436000000000000000e+03 1.148533972563127691e+03
9.587453802912563106e+01 1.163504444363146604e+03 1.156012659680241086e+03 4.001290877615042518e+02 1.430558295548441720e+03 1.434909950299415414e+03 1.436000000000000000e+03 1.147406164160136996e+03
9.808032782138062089e+01 1.165340217880650016e+03 1.162583273405502268e+03 4.001309137223591392e+02 1.429715271678695672e+03 1.434840754590146389e+03 1.436000000000000000e+03 1.144438035478290658e+03
9.980548599128623266e+01 1.166643515150916755e+03 1.167409963366434113e+03 4.001318267361820062e+02 1.429023098108411205e+03 1.434782875667280678e+03 1.436000000000000000e+03 1.141867506504994935e+03
1.017631570348254968e+02 1.167582719956466008e+03 1.174025251177401515e+03 4.001328637017156780e+02 1.428198809263152953e+03 1.434713632735653164e+03 1.436000000000000000e+03 1.138886535731685854e+03
1.043651232880841491e+02 1.168635485361851806e+03 1.182176276822949603e+03 4.001368379804313804e+02 1.427014580277920004e+03 1.434614763494575755e+03 1.436000000000000000e+03 1.134986718448375768e+03
1.055987240235134550e+02 1.169885378906889855e+03 1.178969492362498386e+03 4.001431084772347049e+02 1.426401818383806813e+03 1.434564398872570109e+03 1.436000000000000000e+03 1.133051272118235602e+03
1.084422716423757436e+02 1.173939099508624167e+03 1.120633177232942217e+03 4.001685602169362141e+02 1.424954904761882290e+03 1.434439970825374530e+03 1.435999999999998863e+03 1.128894312728274599e+03
1.101180966318691929e+02 1.176578384090860254e+03 1.030038001049467994e+03 4.002549721280181529e+02 1.424091298531744769e+03 1.434360247308209182e+03 1.435999999999996817e+03 1.126923215947224435e+03
1.118568067205665670e+02 1.180749714699206152e+03 8.136784323625350908e+02 4.025097985899641344e+02 1.423110134231458005e+03 1.434271896209228089e+03 1.435999999999994770e+03 1.123419570497724180e+03
1.139798752883619812e+02 1.185004148054316602e+03 5.812219637829653038e+02 4.227144368809566686e+02 1.421858321388740933e+03 1.434155390716455940e+03 1.435999999999992724e+03 1.117291943529691025e+03
1.160721529771929710e+02 1.186264780292875230e+03 5.040272851410045405e+02 4.635954514128233086e+02 1.420653164917944650e+03 1.434033775807813981e+03 1.435999999999989541e+03 1.110642653184858546e+03
1.178177424881860418e+02 1.183829910878099781e+03 4.750077325737706815e+02 5.010569075822371019e+02 1.419607682022299969e+03 1.433923453764979740e+03 1.435999999999986130e+03 1.103754438908628117e+03
1.198398771867032906e+02 1.173171050322239580e+03 4.589071016413914776e+02 5.338733609208557027e+02 1.418391399874946501e+03 1.433786080410517570e+03 1.435999999999980673e+03 1.094738023319262766e+03
1.219097091562005204e+02 1.147767520280543295e+03 4.524341129947227387e+02 5.648879457518060008e+02 1.417176749030884594e+03 1.433635103325213322e+03 1.435999999999969077e+03 1.085360977810133818e+03
1.238536428416263107e+02 1.105776152635493645e+03 4.565967758009916793e+02 6.039998600404435365e+02 1.416102334066252524e+03 1.433484720043432390e+03 1.435999999999953843e+03 1.077603277226510500e+03
1.259221511007984304e+02 9.555754063580794764e+02 4.620821957028888392e+02 5.791711289262328819e+02 1.414727523196258517e+03 1.433299103307018186e+03 1.435999999999936335e+03 1.065607880078823655e+03
1.279840395148332988e+02 6.859475307494865319e+02 4.813481758942871238e+02 5.411334256992630571e+02 1.413185166225044668e+03 1.433086490618009066e+03 1.435999999999921329e+03 1.050421257967415386e+03
1.300383802605067558e+02 5.309835240401332612e+02 5.039164916314252878e+02 5.231181033391286519e+02 1.411625145182312508e+03 1.432851786261885081e+03 1.435999999999899501e+03 1.037334078301868885e+03
1.319339434512131390e+02 4.770281187140553243e+02 4.908195744313877640e+02 5.085360168484612586e+02 1.410117032719747385e+03 1.432607397009865963e+03 1.435999999999872671e+03 1.027837899965295946e+03
1.339836415327899601e+02 4.490439141193155592e+02 4.604949585800644627e+02 4.866926406224137054e+02 1.408271174236214620e+03 1.432289498940223439e+03 1.435999999999845613e+03 1.018852594869592963e+03
1.360342372001096862e+02 4.360818888505988298e+02 4.352437876816692892e+02 4.708515815298413258e+02 1.406194469927652790e+03 1.431895984171729651e+03 1.435999999999812644e+03 1.012583723462255875e+03
1.380227548462624156e+02 4.260066165081832423e+02 4.194141290452740805e+02 4.626150754403547580e+02 1.404036910156044087e+03 1.431433567752069393e+03 1.435999999999755573e+03 1.009744868103693989e+03
1.399817276542762841e+02 4.188139412993027690e+02 4.124612679561641926e+02 4.595013197452946656e+02 1.401684264789918188e+03 1.430865342930923589e+03 1.435999999999683723e+03 1.009150272447999328e+03
1.420335803101318106e+02 4.125153062252817904e+02 4.077967136882129466e+02 4.609710245868404854e+02 1.398977968212872156e+03 1.430132431613413701e+03 1.435999999999587772e+03 1.009784120400914162e+03
1.439760401142477804e+02 4.083088850156794365e+02 4.050128126479195316e+02 4.615640155378051759e+02 1.396053026026706902e+03 1.429241701606330707e+03 1.435999999999469765e+03 1.009687644778406138e+03
1.459843149585549327e+02 4.056164139855708299e+02 4.030990358119863117e+02 4.631731918161200383e+02 1.392593664546914169e+03 1.428051481896166706e+03 1.435999999999296278e+03 1.007158310519219413e+03
1.479658246569579205e+02 4.038429263396932356e+02 4.018877105661728137e+02 4.670507494591695945e+02 1.388746328391861653e+03 1.426537249231002534e+03 1.435999999999034117e+03 1.001166359894790162e+03
1.500330409018655757e+02 4.026256235683458158e+02 4.011430911886956210e+02 4.733877512715426406e+02 1.384268785473627076e+03 1.424496242663351723e+03 1.435999999998671228e+03 9.919355444798534336e+02
1.519811043893165845e+02 4.018157077500488867e+02 4.007084569402818488e+02 4.829084061846970144e+02 1.379693054366844081e+03 1.422081625976285068e+03 1.435999999998215799e+03 9.820609502569536744e+02
1.539897807114388399e+02 4.012859354078638034e+02 4.004490585655884161e+02 4.949189925963773931e+02 1.374657905112757362e+03 1.419025941799180373e+03 1.435999999997572559e+03 9.711523859354894057e+02
1.559561478589494072e+02 4.009640581699875383e+02 4.003043712771984133e+02 5.092251476546244362e+02 1.369526718652094132e+03 1.415441033568439252e+03 1.435999999996701263e+03 9.600320965933075286e+02
1.579414109655228913e+02 4.007275407320238401e+02 4.002147889923705861e+02 5.274433256038599893e+02 1.364296307614369425e+03 1.411237564320776755e+03 1.435999999995425014e+03 9.486600289644937902e+02
1.599944107014502777e+02 4.005702580928658563e+02 4.001582430055356667e+02 5.493684096466221263e+02 1.358962743498422469e+03 1.406306146271948819e+03 1.435999999993480060e+03 9.363694463081326376e+02
1.621214583610885711e+02 4.004683141878278434e+02 4.001202380098098956e+02 5.849056044323655215e+02 1.353761950742539284e+03 1.400715667279931040e+03 1.435999999990126526e+03 9.237161099048597634e+02
1.641646131430543392e+02 4.004219643670639925e+02 4.000954929906664574e+02 6.366175422369917669e+02 1.349283260360043414e+03 1.395018436137474282e+03 1.435999999984385795e+03 9.124977863862195591e+02
1.658456130484689197e+02 4.004314618636433920e+02 4.000776205216132553e+02 7.099812941320793698e+02 1.346157923859874018e+03 1.390245625069874450e+03 1.435999999976826302e+03 9.053171260145498991e+02
1.681501230477156810e+02 4.007522497596150970e+02 4.000646141425630162e+02 7.193582597904553495e+02 1.342863538003545955e+03 1.383670909710802334e+03 1.435999999960802825e+03 8.985359471152723927e+02
1.701429114304180246e+02 4.020317296918332204e+02 4.000825969769034600e+02 4.902293082203686367e+02 1.340840200360505378e+03 1.378076650577280361e+03 1.435999999944123147e+03 8.948015663694411614e+02
1.719534222310777807e+02 4.048637708273511748e+02 4.001924127267076869e+02 4.044604720058014209e+02 1.339597304882640628e+03 1.373180864647169074e+03 1.435999999926807959e+03 8.923975002786547748e+02
1.740525330811350955e+02 4.115160974828287408e+02 4.008697501299054125e+02 4.012681502472933062e+02 1.338856562028818416e+03 1.367739916287038341e+03 1.435999999904674041e+03 8.906493996829912021e+02
1.759616422467136658e+02 4.207862247009561543e+02 4.027777110451037288e+02 4.007830891466859953e+02 1.338570230194637361e+03 1.363075264221755788e+03 1.435999999881348685e+03 8.887253080997151073e+02
1.780141261536119544e+02 4.337153420586036532e+02 4.069973994869465628e+02 4.005783196164200604e+02 1.338425247026855459e+03 1.358395406916813499e+03 1.435999999850511813e+03 8.851215295162021448e+02
1.800029564965562656e+02 4.480526977847291050e+02 4.131704774670307643e+02 4.005087646235980401e+02 1.338127037099322024e+03 1.354149873847283970e+03 1.435999999812788701e+03 8.803223403515844439e+02
1.820003961644193282e+02 4.629487852039886775e+02 4.210656030576997182e+02 4.004956404005919239e+02 1.337444304179984329e+03 1.350147767989504473e+03 1.435999999761416575e+03 8.754608331974479825e+02
1.839297511347677698e+02 4.776806943795410803e+02 4.303164989382125327e+02 4.005109828254873037e+02 1.336481647365364324e+03 1.346405968713222592e+03 1.435999999695711040e+03 8.729862002143926247e+02
1.860519730088471988e+02 4.937043036929329105e+02 4.417895533089130140e+02 4.005377704244884853e+02 1.334883638500705956e+03 1.342378628590570315e+03 1.435999999595122517e+03 8.746534353300063458e+02
1.879491201008349890e+02 5.078330416794686357e+02 4.530246248871147259e+02 4.005559179569941648e+02 1.332873368788414382e+03 1.338830497855518388e+03 1.435999999459711717e+03 8.792190939614520175e+02
1.900364283177854645e+02 5.230400104414148927e+02 4.662899293201813862e+02 4.005674433318101819e+02 1.330104029559999617e+03 1.334906338896556917e+03 1.435999999232554956e+03 8.872403927009161180e+02
1.918751726373485837e+02 5.368715164451620012e+02 4.797225337398413103e+02 4.005950778930371712e+02 1.327147583294547530e+03 1.331476933691940758e+03 1.435999998884339675e+03 8.945752838005236072e+02
1.941450462686547382e+02 5.534774730949134209e+02 4.977958430632141358e+02 4.006119400584864252e+02 1.323147694854634665e+03 1.327185694824739585e+03 1.435999998149388375e+03 9.048101411486493362e+02
1.957603420187691086e+02 5.653520045677629469e+02 5.116254639893503509e+02 4.006233290110089911e+02 1.320139949939725739e+03 1.324103145550500813e+03 1.435999997274473117e+03 9.128293165215856106e+02
1.980151993346213146e+02 5.822541020950139909e+02 5.318186041113636975e+02 4.006541168726707838e+02 1.315858283934397150e+03 1.319793151431571914e+03 1.435999995047000084e+03 9.220914490809436757e+02
2.001814697939724965e+02 5.976009670075403619e+02 5.517506865641375953e+02 4.006782707813965771e+02 1.311801329606636045e+03 1.315627560143807386e+03 1.435999991112745874e+03 9.287278551417862218e+02
2.014310297617164736e+02 6.072986791967556428e+02 5.644540925835910912e+02 4.007042763715281808e+02 1.309503783014531336e+03 1.313283154295955001e+03 1.435999986660777267e+03 9.308630259992553420e+02
2.040112016938819863e+02 6.276519816279601400e+02 5.900812806127717067e+02 4.007987299471829488e+02 1.304914659780554075e+03 1.308532650387372769e+03 1.435999971334071233e+03 9.312193875993305028e+02
2.061401122738786285e+02 6.408521971785709184e+02 6.087972890679568536e+02 4.008734134767864816e+02 1.301337569015402778e+03 1.304686201268354807e+03 1.435999952591448164e+03 9.287141738334762522e+02
2.079013066855960972e+02 6.451168547601409955e+02 6.208960492900176860e+02 4.009408365579559472e+02 1.298548507507075783e+03 1.301542465868495583e+03 1.435999933657475822e+03 9.255327335252309240e+02
2.099849743036687642e+02 6.286021954654263482e+02 6.286844997894661446e+02 4.012716623820995210e+02 1.295334953729782228e+03 1.297911287494031285e+03 1.435999912526816388e+03 9.184493936851928311e+02
2.118975820921786521e+02 5.822523487736086736e+02 6.181856563534549878e+02 4.019899378850424227e+02 1.292484690267381893e+03 1.294683054068153751e+03 1.435999893603833470e+03 9.077375261473405317e+02
2.140785268627336109e+02 5.198790512551983056e+02 5.583498694841457564e+02 4.028717428513261893e+02 1.289243810822664045e+03 1.291125026681284908e+03 1.435999873618804713e+03 8.875237751189296205e+02
2.160093066830432349e+02 5.040868923027949791e+02 4.944777408315644607e+02 4.036436547860600967e+02 1.286419523460702067e+03 1.288065231429983669e+03 1.435999855596863654e+03 8.661281796285757082e+02
2.180509994141598327e+02 5.064450607440371641e+02 4.559168766725324531e+02 4.043134177511082044e+02 1.283364539465856296e+03 1.284882205780949107e+03 1.435999836864724102e+03 8.429712549538586472e+02
2.200228551146860809e+02 5.011815177039287619e+02 4.513210726551072298e+02 4.050617760637098854e+02 1.280396356639576879e+03 1.281735876905605210e+03 1.435999817795644958e+03 8.244145143805975522e+02
2.220230710087170678e+02 4.876887647239262265e+02 4.641469090830562436e+02 4.054888778146092250e+02 1.277108125094302750e+03 1.278424588096099797e+03 1.435999798834640387e+03 8.088268918807705177e+02
2.240139658088898500e+02 4.705227000918264366e+02 4.650652766206545152e+02 4.058438573311044593e+02 1.273116964733143277e+03 1.274999972322345457e+03 1.435999781493531827e+03 7.964944227065915356e+02
2.260388809303900359e+02 4.529913345348341522e+02 4.463755155429770412e+02 4.069463585792927347e+02 1.268401829564728814e+03 1.271094447651128348e+03 1.435999764312357911e+03 7.895740208725001139e+02
2.279855138917054376e+02 4.382667773093951382e+02 4.300503712799712730e+02 4.086451034113841274e+02 1.263467442942564048e+03 1.266668196125017403e+03 1.435999747303508684e+03 7.878282244337746079e+02
2.300203093156266902e+02 4.268156998220772493e+02 4.188852378039938458e+02 4.110439320029629471e+02 1.257901732265699593e+03 1.261112262705659305e+03 1.435999728589020378e+03 7.871394443278890094e+02
2.320106799764185439e+02 4.193109511291600597e+02 4.118693387569963988e+02 4.139308174150440323e+02 1.252452430320239046e+03 1.254612601501525887e+03 1.435999708366658751e+03 7.838269196020823983e+02
2.339804259008107294e+02 4.144837825038395067e+02 4.078027522143339070e+02 4.171097674588621658e+02 1.246956672719039034e+03 1.247211160806888074e+03 1.435999686503884732e+03 7.770797931242053664e+02
2.359541023130180974e+02 4.114119358935092237e+02 4.057120428489465098e+02 4.213283754877509182e+02 1.241874028312494374e+03 1.239067006223507178e+03 1.435999661469878447e+03 7.667676286420908127e+02
2.380774542058863688e+02 4.088156833625491231e+02 4.042618713480049450e+02 4.269383491918293885e+02 1.237110841453341891e+03 1.229883448631342389e+03 1.435999628347734415e+03 7.533663895056761248e+02
2.399446392797113106e+02 4.071175241744093114e+02 4.033515077137267326e+02 4.324978875393404110e+02 1.233428375940497290e+03 1.221664713127007417e+03 1.435999591440914855e+03 7.412714023260092517e+02
2.421343893509902614e+02 4.058196668947077796e+02 4.026931193278385308e+02 4.419352434675147379e+02 1.229771104377121674e+03 1.212133006444317516e+03 1.435999533297243943e+03 7.280618749498643183e+02
2.437457682160590764e+02 4.050245355634000362e+02 4.024009509402501408e+02 4.508857454708545447e+02 1.227557204235651398e+03 1.205379894463508663e+03 1.435999472511077556e+03 7.198184646058765566e+02
2.463603564633547762e+02 4.040587823087257107e+02 4.022105481414492374e+02 4.709479561451511245e+02 1.224723968569394401e+03 1.195243789087555797e+03 1.435999313686752203e+03 7.092073851972211287e+02
2.480692284195582431e+02 4.036649812673400675e+02 4.021847951253206475e+02 4.863682840528877591e+02 1.223135301069226216e+03 1.189209022828359821e+03 1.435999163137406413e+03 7.036899790637120304e+02
2.499265200625438581e+02 4.034839559528664381e+02 4.022178663827291416e+02 5.106792121453338495e+02 1.221888370158254702e+03 1.183162355814693001e+03 1.435998952528452492e+03 6.994569432500675248e+02
2.517126143168366639e+02 4.035136377057598338e+02 4.023181854741641814e+02 5.294319702898008018e+02 1.221233192444423139e+03 1.177794977994974261e+03 1.435998706480655073e+03 6.977783527573083120e+02
2.538672916534406738e+02 4.040344512543906603e+02 4.028257832791518354e+02 4.793720954762317206e+02 1.220890683993854964e+03 1.171601328264677932e+03 1.435998465044213617e+03 6.993280638218221839e+02
2.560579688360360251e+02 4.052405844687700096e+02 4.040393687187516889e+02 4.057493471261921059e+02 1.220633640857781302e+03 1.165812414279916766e+03 1.435998237072819165e+03 7.034032351323298826e+02
2.579043717735892756e+02 4.066079337643236613e+02 4.054511370198287636e+02 4.014657417541402538e+02 1.220218231129050309e+03 1.161419811674894163e+03 1.435998030746882478e+03 7.073059034853828280e+02
2.599338510532543296e+02 4.081496611382702895e+02 4.071067181743620722e+02 4.009884173082115240e+02 1.219370515226234602e+03 1.157164148313018586e+03 1.435997741330011650e+03 7.104326148191348693e+02
2.620687575608692441e+02 4.105139237261123526e+02 4.094270180791888265e+02 4.008677511549874453e+02 1.218399796411520583e+03 1.153139430058625749e+03 1.435997391667880720e+03 7.132478915629096718e+02
2.641240248345311556e+02 4.145514928525580558e+02 4.126532811631244613e+02 4.008311936379582221e+02 1.217573184154077580e+03 1.149471751427990057e+03 1.435997086152083739e+03 7.170528700892349434e+02
2.660467665369418455e+02 4.190361050514315480e+02 4.159185739512188889e+02 4.007810556042048233e+02 1.216500852819785678e+03 1.146315322233883990e+03 1.435996792150133842e+03 7.204051573051129935e+02
2.681518070452944471e+02 4.239009839700730140e+02 4.195636202823483245e+02 4.007505505780446811e+02 1.214861654226063365e+03 1.143216218527333467e+03 1.435996393545614410e+03 7.224801287891277752e+02
2.696927767935352449e+02 4.274193535785395284e+02 4.223747406171856937e+02 4.007403717309369995e+02 1.213399702052479824e+03 1.141172238178777889e+03 1.435996000986086528e+03 7.230964198164751906e+02
2.722261115142803760e+02 4.337725461814260939e+02 4.275122441447717279e+02 4.007341758826959222e+02 1.210791519662918290e+03 1.138083961491686068e+03 1.435995178773134512e+03 7.234321832464004274e+02
2.736360740422871345e+02 4.375341150154006300e+02 4.306446902636291725e+02 4.007320390855772416e+02 1.209230973814459503e+03 1.136469624924082609e+03 1.435994627842129830e+03 7.234665921042075070e+02
2.763242397952833471e+02 4.450060972609184660e+02 4.371727507430127275e+02 4.007319505421897929e+02 1.206071536695151735e+03 1.133628272883199998e+03 1.435993227418079641e+03 7.233252719330912441e+02
2.785263221185485918e+02 4.511843287914722396e+02 4.430341599233883585e+02 4.007356733711089305e+02 1.203352799429176457e+03 1.131473651210131266e+03 1.435991665518666878e+03 7.231807236462750552e+02
2.797412804110016395e+02 4.547169334712417026e+02 4.464379302959526399e+02 4.007385963654396051e+02 1.201838061005708369e+03 1.130343069129415426e+03 1.435990608052686639e+03 7.231038788950365870e+02
2.823799147166216699e+02 4.624782176732757648e+02 4.543237369230046170e+02 4.007449227223256116e+02 1.198468874461899532e+03 1.127996678521787089e+03 1.435987738187578316e+03 7.229668961359329842e+02
2.838522441261982294e+02 4.669310380497884125e+02 4.588547815217145853e+02 4.007480743575356996e+02 1.196579218113032312e+03 1.126753843248097837e+03 1.435985689412606916e+03 7.229088251613044349e+02
2.864495437446263963e+02 4.752226216151713629e+02 4.669254203585571759e+02 4.007490773681487326e+02 1.193255001447278119e+03 1.124600339258938902e+03 1.435981475552347320e+03 7.227569078582286011e+02
2.882166946651101398e+02 4.811623670979623171e+02 4.719184031347591031e+02 4.007314968570259452e+02 1.191017147262114804e+03 1.122996058965105931e+03 1.435979239540421531e+03 7.223268975938940457e+02
